year,STATE_ABBR,COUNTY_NAME,geoid_int,DEMO_VOTE,REP_VOTE,TOTAL_VOTE,DEMO_PER,REP_PER
2020,SD,LINCOLN,46083,11981,19617,32396,0.369829609,0.605537721
2020,SD,LYMAN,46085,525,1042,1597,0.32874139,0.652473388
2020,SD,MCCOOK,46087,769,2068,2900,0.265172414,0.713103448
2020,SD,MCPHERSON,46089,222,1075,1324,0.167673716,0.811933535
2020,SD,MARSHALL,46091,858,1287,2178,0.393939394,0.590909091
2020,SD,MEADE,46093,3285,9875,13670,0.240307242,0.722384784
2020,SD,MELLETTE,46095,298,449,769,0.387516255,0.583875163
2020,SD,MINER,46097,320,787,1138,0.281195079,0.691564148
2020,SD,MINNEHAHA,46099,40482,49249,92326,0.438468037,0.533425037
2020,SD,MOODY,46101,1179,1951,3206,0.367747973,0.608546475
2020,SD,OGLALA LAKOTA,46102,2829,297,3200,0.8840625,0.0928125
2020,SD,PENNINGTON,46103,20606,35063,57518,0.358253069,0.609600473
2020,SD,PERKINS,46105,239,1401,1669,0.143199521,0.839424805
2020,SD,POTTER,46107,227,1139,1380,0.164492754,0.825362319
2020,SD,ROBERTS,46109,1828,2404,4307,0.424425354,0.558161133
2020,SD,SANBORN,46111,257,905,1185,0.216877637,0.76371308
2020,SD,SPINK,46115,998,2104,3163,0.315523237,0.665191274
2020,SD,STANLEY,46117,421,1203,1652,0.254842615,0.728208232
2020,SD,SULLY,46119,185,726,930,0.198924731,0.780645161
2020,SD,TODD,46121,1963,532,2539,0.773139031,0.209531312
2020,SD,TRIPP,46123,495,2161,2696,0.183605341,0.801557864
2020,SD,TURNER,46125,1139,3290,4548,0.250439754,0.723394899
2020,SD,UNION,46127,2725,5944,8855,0.307735743,0.671259176
2020,SD,WALWORTH,46129,565,1966,2580,0.218992248,0.762015504
2020,SD,YANKTON,46135,4016,6581,10900,0.368440367,0.603761468
2020,SD,ZIEBACH,46137,481,404,906,0.530905077,0.445916115
2020,TN,ANDERSON,47001,11741,23184,35570,0.330081529,0.651785212
2020,TN,BEDFORD,47003,4453,14354,19088,0.23328793,0.75199078
2020,TN,BENTON,47005,1529,5668,7260,0.210606061,0.780716253
2020,TN,BLEDSOE,47007,971,4725,5758,0.168634943,0.82059743
2020,TN,BLOUNT,47009,17932,47369,66609,0.269212869,0.711150145
2020,TN,BRADLEY,47011,9851,35204,45865,0.214782514,0.767556961
2020,TN,CAMPBELL,47013,2441,12331,14933,0.16346347,0.825755039
2020,TN,CANNON,47015,1261,5190,6557,0.192313558,0.791520512
2020,TN,CARROLL,47017,2559,9205,11905,0.214951701,0.773204536
2020,TN,CARTER,47019,4529,19584,24492,0.184917524,0.799608035
2020,TN,CHEATHAM,47021,5514,14438,20260,0.272161895,0.712635735
2020,TN,CHESTER,47023,1412,5952,7584,0.186181435,0.784810127
2020,TN,CLAIBORNE,47025,2202,10604,12945,0.170104287,0.819157976
2020,TN,CLAY,47027,735,2733,3506,0.209640616,0.779520821
2020,TN,COCKE,47029,2533,12162,14859,0.170469076,0.818493842
2020,TN,COFFEE,47031,5705,17883,24282,0.234947698,0.73647146
2020,TN,CROCKETT,47033,1382,4673,6114,0.2260386,0.764311416
2020,TN,CUMBERLAND,47035,6728,25168,32279,0.208432727,0.779701973
2020,TN,DAVIDSON,47037,199703,100218,309658,0.644914712,0.32364092
2020,TN,DECATUR,47039,904,4229,5241,0.172486167,0.806907079
2020,TN,DEKALB,47041,1750,6672,8513,0.205567955,0.783742511
2020,TN,DICKSON,47043,6106,17643,24323,0.251038112,0.725362825
2020,TN,DYER,47045,3158,11768,15079,0.209430334,0.780423105
2020,TN,FAYETTE,47047,7027,15690,22984,0.305734424,0.682648799
2020,TN,FENTRESS,47049,1214,7441,8729,0.139076641,0.85244587
2020,TN,FRANKLIN,47051,4864,13987,19132,0.254233745,0.731078821
2020,TN,GIBSON,47053,5771,16259,22335,0.258383703,0.7279606
2020,TN,GILES,47055,3298,9784,13203,0.249791714,0.741043702
2020,TN,GRAINGER,47057,1467,8565,10134,0.144760213,0.84517466
2020,TN,GREENE,47059,5199,22259,28087,0.185103429,0.792501869
2020,TN,GRUNDY,47061,988,4802,5855,0.168744663,0.820153715
2020,TN,HAMBLEN,47063,5500,18811,24631,0.223295847,0.763712395
2020,TN,HAMILTON,47065,75522,92108,171113,0.441357466,0.538287564
2020,TN,HANCOCK,47067,362,2372,2744,0.131924198,0.864431487
2020,TN,HARDEMAN,47069,4180,5760,10063,0.415383087,0.572393918
2020,TN,HARDIN,47071,1775,9559,11538,0.153839487,0.828479806
2020,TN,HAWKINS,47073,4083,20405,24824,0.164477925,0.821986787
2020,TN,HAYWOOD,47075,4012,3343,7439,0.539319801,0.449388359
2020,TN,HENDERSON,47077,2092,9797,12020,0.174043261,0.815058236
2020,TN,HENRY,47079,3548,11239,15047,0.235794511,0.746926298
2020,TN,HICKMAN,47081,2130,7577,9832,0.216639544,0.770646867
2020,TN,HOUSTON,47083,871,2718,3686,0.236299512,0.737384699
2020,TN,HUMPHREYS,47085,2017,6120,8236,0.244900437,0.743079165
2020,TN,JACKSON,47087,1135,4118,5323,0.213225625,0.773623896
2020,TN,JEFFERSON,47089,4654,18651,23616,0.197069783,0.789761179
2020,TN,JOHNSON,47091,1246,6468,7801,0.159723112,0.829124471
2020,TN,KNOX,47093,91422,124540,220556,0.414506973,0.56466385
2020,TN,LAKE,47095,526,1492,2034,0.258603736,0.73352999
2020,TN,LAUDERDALE,47097,3193,5674,8965,0.356162856,0.632905745
2020,TN,LAWRENCE,47099,3195,15334,18718,0.170691313,0.819211454
2020,TN,LEWIS,47101,1072,4474,5609,0.191121412,0.797646639
2020,TN,LINCOLN,47103,2919,12281,15608,0.187019477,0.786840082
2020,TN,LOUDON,47105,6948,21713,29347,0.236753331,0.739871196
2020,TN,MCMINN,47107,4361,18198,22844,0.19090352,0.796620557
2020,TN,MCNAIRY,47109,1943,9093,11275,0.17232816,0.806474501
2020,TN,MACON,47111,1307,8096,9487,0.137767471,0.853378307
2020,TN,MADISON,47113,18390,23943,42950,0.428172293,0.557462165
2020,TN,MARION,47115,3177,9911,13256,0.239665057,0.747661436
2020,TN,MARSHALL,47117,3605,11043,14878,0.242304073,0.74223686
2020,TN,MAURY,47119,14418,31464,46657,0.309021154,0.674368262
2020,TN,MEIGS,47121,1008,4467,5532,0.182212581,0.807483731
2020,TN,MONROE,47123,3764,16783,20797,0.180987642,0.806991393
2020,TN,MONTGOMERY,47125,32472,42187,76758,0.423043852,0.549610464
2020,TN,MOORE,47127,573,2888,3539,0.161910144,0.816049732
2020,TN,MORGAN,47129,1167,6930,8228,0.141832766,0.842245989
2020,TN,OBION,47131,2589,10790,13521,0.19147992,0.798017898
2020,TN,OVERTON,47133,2033,7918,10037,0.202550563,0.78888114
2020,TN,PERRY,47135,615,2775,3428,0.179404901,0.809509918
2020,TN,PICKETT,47137,525,2381,2931,0.179119754,0.812350734
2020,TN,POLK,47139,1492,6792,8360,0.1784689,0.812440191
2020,TN,PUTNAM,47141,9185,23759,33593,0.273420058,0.707260441
2020,TN,RHEA,47143,2369,11050,13637,0.17371856,0.81029552
2020,TN,ROANE,47145,6043,19230,25917,0.233167419,0.741984026
2020,TN,ROBERTSON,47147,8692,24536,33717,0.257792805,0.727704126
2020,TN,RUTHERFORD,47149,59341,81480,143878,0.412439706,0.566313126
2020,TN,SCOTT,47151,986,8004,9052,0.108926204,0.884224481
2020,TN,SEQUATCHIE,47153,1298,5855,7252,0.178985108,0.807363486
2020,TN,SEVIER,47155,8721,33783,43535,0.20032158,0.775996325
2020,TN,SHELBY,47157,246105,129815,382055,0.644161181,0.339780922
2020,TN,SMITH,47159,1802,7136,9051,0.199094023,0.788421169
2020,TN,STEWART,47161,1232,4950,6296,0.195679797,0.786213469
2020,TN,SULLIVAN,47163,17272,55860,74357,0.232284788,0.751240636
2020,TN,SUMNER,47165,27680,63454,92630,0.298823275,0.685026449
2020,TN,TIPTON,47167,6837,20070,27308,0.250366193,0.734949465
2020,TN,TROUSDALE,47169,1012,2936,3998,0.253126563,0.734367184
2020,TN,UNICOI,47171,1615,6599,8307,0.194414349,0.794390273
2020,TN,UNION,47173,1249,6803,8123,0.153760926,0.837498461
2020,TN,VAN BUREN,47175,544,2342,2921,0.18623759,0.801780212
2020,TN,WARREN,47177,3924,11850,16009,0.245112124,0.740208633
2020,TN,WASHINGTON,47179,18638,40444,60203,0.309585901,0.671793764
2020,TN,WAYNE,47181,820,5795,6669,0.122956965,0.868945869
2020,TN,WEAKLEY,47183,3020,10396,13735,0.219876229,0.756898435
2020,TN,WHITE,47185,2143,9606,11895,0.180159731,0.807566204
2020,TN,WILLIAMSON,47187,50161,86469,139016,0.360828969,0.622007539
2020,TN,WILSON,47189,22254,50296,74330,0.299394592,0.676658146
2020,TX,ANDERSON,48001,3955,15110,19227,0.205700317,0.785874031
2020,TX,ANDREWS,48003,850,4943,5863,0.144976974,0.843083746
2020,TX,ANGELINA,48005,9143,25076,34574,0.264447273,0.725284896
2020,TX,ARANSAS,48007,2916,9239,12290,0.23726607,0.75174939
2020,TX,ARCHER,48009,446,4300,4796,0.092994162,0.896580484
2020,TX,ARMSTRONG,48011,75,1035,1112,0.067446043,0.930755396
2020,TX,ATASCOSA,48013,5876,12039,18118,0.324318357,0.664477315
2020,TX,AUSTIN,48015,2951,11447,14554,0.202762127,0.78651917
2020,TX,BAILEY,48017,409,1434,1860,0.219892473,0.770967742
2020,TX,BANDERA,48019,2505,10057,12715,0.197011404,0.790955564
2020,TX,BASTROP,48021,15474,20516,36665,0.422037365,0.559552707
2020,TX,BAYLOR,48023,183,1494,1702,0.107520564,0.877790834
2020,TX,BEE,48025,3288,6006,9420,0.349044586,0.637579618
2020,TX,BELL,48027,57014,67893,127375,0.447607458,0.533016683
2020,TX,BEXAR,48029,448452,308618,770818,0.58178714,0.400377262
2020,TX,BLANCO,48031,1911,5443,7441,0.25682032,0.731487703
2020,TX,BORDEN,48033,16,397,416,0.038461538,0.954326923
2020,TX,BOSQUE,48035,1561,7469,9126,0.171049748,0.818430857
2020,TX,BOWIE,48037,10747,27116,38261,0.280886542,0.70871122
2020,TX,BRAZORIA,48039,62228,90433,154984,0.401512414,0.583498942
2020,TX,BRAZOS,48041,35349,47530,85061,0.415572354,0.558775467
2020,TX,BREWSTER,48043,2258,2461,4822,0.468270427,0.510369141
2020,TX,BRISCOE,48045,78,639,725,0.107586207,0.88137931
2020,TX,BROOKS,48047,1470,998,2484,0.59178744,0.401771337
2020,TX,BROWN,48049,2107,13698,15969,0.13194314,0.857786962
2020,TX,BURLESON,48051,1788,6743,8609,0.207689627,0.783250087
2020,TX,BURNET,48053,5639,18767,24717,0.228142574,0.759274993
2020,TX,CALDWELL,48055,6672,8031,14973,0.445602084,0.536365458
2020,TX,CALHOUN,48057,2148,5641,7856,0.273421589,0.718049898
2020,TX,CALLAHAN,48059,734,6012,6832,0.107435597,0.879976581
2020,TX,CAMERON,48061,64063,49032,114174,0.561099725,0.429449787
2020,TX,CAMP,48063,1394,3626,5060,0.275494071,0.716600791
2020,TX,CARSON,48065,297,2779,3122,0.095131326,0.890134529
2020,TX,CASS,48067,2795,11033,13927,0.200689309,0.792202197
2020,TX,CASTRO,48069,466,1602,2083,0.223715795,0.769083053
2020,TX,CHAMBERS,48071,3997,17353,21652,0.184601884,0.801450212
2020,TX,CHEROKEE,48073,4210,15101,19508,0.215808899,0.77409268
2020,TX,CHILDRESS,48075,310,1943,2279,0.136024572,0.852566915
2020,TX,CLAY,48077,614,5069,5744,0.10689415,0.882486072
2020,TX,COCHRAN,48079,177,809,1000,0.177,0.809
2020,TX,COKE,48081,178,1586,1779,0.100056211,0.891512085
2020,TX,COLEMAN,48083,451,3641,4124,0.109359845,0.882880698
2020,TX,COLLIN,48085,230945,252318,490856,0.470494402,0.514036703
2020,TX,COLLINGSWORTH,48087,155,1048,1218,0.1272578,0.860426929
2020,TX,COLORADO,48089,2420,7472,9975,0.242606516,0.749072682
2020,TX,COMAL,48091,24826,62740,88892,0.279282725,0.705800297
2020,TX,COMANCHE,48093,853,5177,6086,0.140157739,0.850640815
2020,TX,CONCHO,48095,197,1058,1268,0.155362776,0.834384858
2020,TX,COOKE,48097,3210,15596,18996,0.168982944,0.821014951
2020,TX,CORYELL,48099,7565,15438,23493,0.322010812,0.657131912
2020,TX,COTTLE,48101,113,540,662,0.170694864,0.81570997
2020,TX,CRANE,48103,241,1247,1503,0.160345975,0.829673985
2020,TX,CROCKETT,48105,344,1220,1574,0.218551461,0.775095299
2020,TX,CROSBY,48107,527,1396,1953,0.26984127,0.714797747
2020,TX,CULBERSON,48109,438,415,864,0.506944444,0.480324074
2020,TX,DALLAM,48111,197,1389,1609,0.122436296,0.863269111
2020,TX,DALLAS,48113,598576,307076,919504,0.650977048,0.333958308
2020,TX,DAWSON,48115,808,2951,3789,0.213248878,0.778833465
2020,TX,DEAF SMITH,48117,1264,3294,4610,0.274186551,0.714533623
2020,TX,DELTA,48119,403,2162,2592,0.155478395,0.834104938
2020,TX,DENTON,48121,188695,222480,417964,0.451462327,0.532294647
2020,TX,DEWITT,48123,1494,6567,8118,0.184035477,0.808943089
2020,TX,DICKENS,48125,130,853,988,0.131578947,0.863360324
2020,TX,DIMMIT,48127,2264,1384,3666,0.61756683,0.377523186
2020,TX,DONLEY,48129,198,1438,1648,0.120145631,0.872572816
2020,TX,DUVAL,48131,2575,2443,5053,0.509598258,0.483475163
2020,TX,EASTLAND,48133,983,7237,8293,0.118533703,0.872663692
2020,TX,ECTOR,48135,11367,32697,44591,0.254916911,0.73326456
2020,TX,EDWARDS,48137,168,893,1066,0.157598499,0.837711069
2020,TX,ELLIS,48139,27565,56717,85493,0.322424058,0.66341104
2020,TX,EL PASO,48141,178126,84331,266729,0.667816398,0.316167346
2020,TX,ERATH,48143,2916,13684,16856,0.172994779,0.81181775
2020,TX,FALLS,48145,1899,4177,6133,0.309636393,0.681069623
2020,TX,FANNIN,48147,2655,12171,15007,0.176917439,0.811021523
2020,TX,FAYETTE,48149,2661,10171,12941,0.205625531,0.785951627
2020,TX,FISHER,48151,352,1448,1826,0.192771084,0.792990142
2020,TX,FLOYD,48153,438,1584,2039,0.214811182,0.776851398
2020,TX,FOARD,48155,99,445,551,0.179673321,0.807622505
2020,TX,FORT BEND,48157,195552,157718,357514,0.546977181,0.441151955
2020,TX,FRANKLIN,48159,804,4161,5009,0.16051108,0.830704731
2020,TX,FREESTONE,48161,1635,6991,8711,0.187693721,0.802548502
2020,TX,FRIO,48163,2422,2823,5279,0.458799015,0.534760371
2020,TX,GAINES,48165,576,5355,5996,0.096064043,0.893095397
2020,TX,GALVESTON,48167,58842,93911,155060,0.379478911,0.605642977
2020,TX,GARZA,48169,231,1413,1653,0.139745917,0.854809437
2020,TX,GILLESPIE,48171,3176,12514,15850,0.200378549,0.789526814
2020,TX,GLASSCOCK,48173,39,611,653,0.059724349,0.93568147
2020,TX,GOLIAD,48175,877,3085,3995,0.219524406,0.772215269
2020,TX,GONZALES,48177,1948,5627,7648,0.254707113,0.735747908
2020,TX,GRAY,48179,829,6840,7782,0.106527885,0.878951426
2020,TX,GRAYSON,48181,14506,44163,59474,0.2439049,0.742559774
2020,TX,GREGG,48183,14796,32493,47982,0.308365637,0.677191447
2020,TX,GRIMES,48185,2833,9432,12414,0.228210085,0.759787337
2020,TX,GUADALUPE,48187,28805,47553,77619,0.37110759,0.612646388
2020,TX,HALE,48189,2279,7177,9586,0.237742541,0.748696015
2020,TX,HALL,48191,168,995,1169,0.143712575,0.851154833
2020,TX,HAMILTON,48193,641,3616,4351,0.147322455,0.831073316
2020,TX,HANSFORD,48195,166,1849,2047,0.081094284,0.903273083
2020,TX,HARDEMAN,48197,241,1330,1580,0.152531646,0.841772152
2020,TX,HARDIN,48199,3474,23858,27635,0.12571015,0.863325493
2020,TX,HARRIS,48201,918193,700630,1640818,0.559594666,0.427000435
2020,TX,HARRISON,48203,7908,21466,29717,0.266110307,0.722347478
2020,TX,HARTLEY,48205,195,1868,2078,0.093840231,0.89894129
2020,TX,HASKELL,48207,353,1840,2214,0.159439928,0.831074977
2020,TX,HAYS,48209,59524,47680,109395,0.544119932,0.43585173
2020,TX,HEMPHILL,48211,206,1486,1720,0.119767442,0.863953488
2020,TX,HENDERSON,48213,7060,28911,36317,0.194399317,0.796073464
2020,TX,HIDALGO,48215,128199,90527,220884,0.580390612,0.409839554
2020,TX,HILL,48217,2860,11926,14931,0.191547786,0.798740875
2020,TX,HOCKLEY,48219,1482,6536,8100,0.182962963,0.80691358
2020,TX,HOOD,48221,5648,26496,32541,0.173565656,0.814234351
2020,TX,HOPKINS,48223,3046,12719,15941,0.191079606,0.797879681
2020,TX,HOUSTON,48225,2314,7060,9438,0.245179063,0.748039839
2020,TX,HOWARD,48227,2069,8054,10241,0.202031052,0.786446636
2020,TX,HUDSPETH,48229,371,779,1165,0.318454936,0.668669528
2020,TX,HUNT,48231,8906,29163,38597,0.230743322,0.755576858
2020,TX,HUTCHINSON,48233,965,7681,8773,0.10999658,0.875527186
2020,TX,IRION,48235,120,759,889,0.134983127,0.853768279
2020,TX,JACK,48237,331,3418,3782,0.087519831,0.903754627
2020,TX,JACKSON,48239,1033,5231,6353,0.162600346,0.823390524
2020,TX,JASPER,48241,2954,12542,15611,0.189225546,0.803407853
2020,TX,JEFF DAVIS,48243,501,784,1305,0.383908046,0.600766284
2020,TX,JEFFERSON,48245,46073,47570,94759,0.486212391,0.502010363
2020,TX,JIM HOGG,48247,1197,833,2036,0.587917485,0.40913556
2020,TX,JIM WELLS,48249,6119,7453,13669,0.447655278,0.545248372
2020,TX,JOHNSON,48251,16464,54628,72020,0.228603166,0.758511525
2020,TX,JONES,48253,999,5660,6741,0.148197597,0.839638036
2020,TX,KARNES,48255,1234,3968,5252,0.234958111,0.755521706
2020,TX,KAUFMAN,48257,18405,37624,56718,0.324500159,0.663352022
2020,TX,KENDALL,48259,6020,20083,26452,0.227582035,0.759224255
2020,TX,KENEDY,48261,65,127,194,0.335051546,0.654639175
2020,TX,KENT,48263,47,411,462,0.101731602,0.88961039
2020,TX,KERR,48265,6524,20879,27745,0.235141467,0.752531988
2020,TX,KIMBLE,48267,284,1987,2292,0.12390925,0.866928447
2020,TX,KING,48269,8,151,159,0.050314465,0.949685535
2020,TX,KINNEY,48271,446,1144,1603,0.278228322,0.713661884
2020,TX,KLEBERG,48273,5314,5504,10944,0.485562865,0.502923977
2020,TX,KNOX,48275,265,1180,1456,0.182005495,0.81043956
2020,TX,LAMAR,48277,4458,16760,21442,0.20790971,0.781643503
2020,TX,LAMB,48279,840,3521,4410,0.19047619,0.798412698
2020,TX,LAMPASAS,48281,2144,8086,10399,0.206173671,0.777574767
2020,TX,LA SALLE,48283,1052,1335,2406,0.437240233,0.554862843
2020,TX,LAVACA,48285,1333,8804,10197,0.130724723,0.863391193
2020,TX,LEE,48287,1750,6255,8087,0.216396686,0.773463584
2020,TX,LEON,48289,1072,7523,8674,0.123587733,0.867304588
2020,TX,LIBERTY,48291,5785,23302,29334,0.197211427,0.79436831
2020,TX,LIMESTONE,48293,2213,6789,9095,0.243320506,0.746454096
2020,TX,LIPSCOMB,48295,131,1205,1353,0.096821877,0.890613452
2020,TX,LIVE OAK,48297,819,4199,5054,0.162049861,0.830827068
2020,TX,LLANO,48299,2465,10079,12660,0.194707741,0.796129542
2020,TX,LOVING,48301,4,60,66,0.060606061,0.909090909
2020,TX,LUBBOCK,48303,40017,78861,120817,0.331219944,0.65273099
2020,TX,LYNN,48305,428,1853,2293,0.186655037,0.808111644
2020,TX,MCCULLOCH,48307,490,2904,3436,0.142607683,0.845168801
2020,TX,MCLENNAN,48309,36688,59543,97872,0.374856956,0.608376247
2020,TX,MCMULLEN,48311,53,460,516,0.102713178,0.891472868
2020,TX,MADISON,48313,1088,4169,5298,0.205360513,0.786900717
2020,TX,MARION,48315,1339,3470,4864,0.275287829,0.713404605
2020,TX,MARTIN,48317,288,1857,2160,0.133333333,0.859722222
2020,TX,MASON,48319,457,1991,2474,0.184721099,0.804769604
2020,TX,MATAGORDA,48321,3733,9845,13727,0.2719458,0.717199679
2020,TX,MAVERICK,48323,8332,6881,15346,0.542942786,0.44839046
2020,TX,MEDINA,48325,6773,15642,22657,0.298936311,0.690382663
2020,TX,MENARD,48327,197,823,1028,0.191634241,0.800583658
2020,TX,MIDLAND,48329,12329,45624,58859,0.209466692,0.77514059
2020,TX,MILAM,48331,2496,7984,10578,0.235961429,0.754774059
2020,TX,MILLS,48333,271,2217,2505,0.108183633,0.88502994
2020,TX,MITCHELL,48335,397,2170,2579,0.153935634,0.8414114
2020,TX,MONTAGUE,48337,1097,8615,9819,0.111722171,0.877380589
2020,TX,MONTGOMERY,48339,74377,193382,271543,0.273905054,0.712159768
2020,TX,MOORE,48341,1062,4359,5508,0.192810458,0.791394336
2020,TX,MORRIS,48343,1669,3872,5587,0.298729193,0.693037408
2020,TX,MOTLEY,48345,46,604,652,0.070552147,0.926380368
2020,TX,NACOGDOCHES,48347,9000,17378,26785,0.33600896,0.648795968
2020,TX,NAVARRO,48349,5101,13800,19123,0.266746849,0.721644093
2020,TX,NEWTON,48351,1173,4882,6094,0.192484411,0.801115852
2020,TX,NOLAN,48353,1162,4131,5357,0.216912451,0.771140564
2020,TX,NUECES,48355,60925,64617,127322,0.478511176,0.507508522
2020,TX,OCHILTREE,48357,302,2812,3156,0.095690748,0.891001267
2020,TX,OLDHAM,48359,81,917,1009,0.080277502,0.908820614
2020,TX,ORANGE,48361,6357,29186,35994,0.176612769,0.810857365
2020,TX,PALO PINTO,48363,2178,10179,12489,0.174393466,0.815037233
2020,TX,PANOLA,48365,2057,9326,11451,0.179634966,0.814426688
2020,TX,PARKER,48367,13017,62045,76128,0.170988335,0.815008932
2020,TX,PARMER,48369,488,2135,2650,0.184150943,0.805660377
2020,TX,PECOS,48371,1382,3215,4668,0.296058269,0.688731791
2020,TX,POLK,48373,5387,18573,24186,0.222732159,0.767923592
2020,TX,POTTER,48375,9921,22820,33337,0.297597264,0.684524702
2020,TX,PRESIDIO,48377,1463,721,2217,0.659900767,0.325214253
2020,TX,RAINS,48379,842,5155,6053,0.139104576,0.851643813
2020,TX,RANDALL,48381,12802,50796,64674,0.197946625,0.785416087
2020,TX,REAGAN,48383,172,942,1124,0.153024911,0.838078292
2020,TX,REAL,48385,320,1643,1982,0.161453078,0.828960646
2020,TX,RED RIVER,48387,1246,4517,5806,0.21460558,0.777988288
2020,TX,REEVES,48389,1395,2254,3689,0.378151261,0.611005693
2020,TX,REFUGIO,48391,1108,2210,3366,0.329174094,0.656565657
2020,TX,ROBERTS,48393,17,529,550,0.030909091,0.961818182
2020,TX,ROBERTSON,48395,2374,5646,8099,0.293122608,0.697123102
2020,TX,ROCKWALL,48397,16412,36726,53891,0.304540647,0.681486705
2020,TX,RUNNELS,48399,552,3807,4409,0.125198458,0.863461102
2020,TX,RUSK,48401,4629,16534,21377,0.216541142,0.773448098
2020,TX,SABINE,48403,669,4784,5491,0.121835731,0.871243854
2020,TX,SAN AUGUSTINE,48405,980,3007,4002,0.244877561,0.751374313
2020,TX,SAN JACINTO,48407,2337,10161,12640,0.184889241,0.803876582
2020,TX,SAN PATRICIO,48409,8988,16516,25891,0.347147657,0.637905064
2020,TX,SAN SABA,48411,287,2308,2602,0.110299769,0.887009992
2020,TX,SCHLEICHER,48413,211,940,1159,0.182053494,0.811044003
2020,TX,SCURRY,48415,818,4983,5870,0.139352641,0.848892675
2020,TX,SHACKELFORD,48417,130,1484,1628,0.07985258,0.911547912
2020,TX,SHELBY,48419,2068,7975,10087,0.205016358,0.790621592
2020,TX,SHERMAN,48421,91,886,992,0.091733871,0.893145161
2020,TX,SMITH,48423,29615,69080,100089,0.295886661,0.690185735
2020,TX,SOMERVELL,48425,768,4105,4947,0.155245603,0.829795836
2020,TX,STARR,48427,9123,8247,17525,0.520570613,0.470584879
2020,TX,STEPHENS,48429,397,3385,3800,0.104473684,0.890789474
2020,TX,STERLING,48431,51,584,639,0.079812207,0.913928013
2020,TX,STONEWALL,48433,116,615,736,0.157608696,0.835597826
2020,TX,SUTTON,48435,322,1222,1557,0.206807964,0.784842646
2020,TX,SWISHER,48437,478,1845,2355,0.202972399,0.78343949
2020,TX,TARRANT,48439,411567,409741,834697,0.493073534,0.490885914
2020,TX,TAYLOR,48441,14588,39547,55135,0.264586923,0.717275778
2020,TX,TERRELL,48443,119,334,458,0.259825328,0.729257642
2020,TX,TERRY,48445,757,2812,3612,0.209579181,0.778516058
2020,TX,THROCKMORTON,48447,82,806,894,0.091722595,0.901565996
2020,TX,TITUS,48449,2856,7570,10541,0.270942036,0.718148183
2020,TX,TOM GREEN,48451,12239,32313,45210,0.270714444,0.714731254
2020,TX,TRAVIS,48453,435860,161337,608575,0.716197675,0.265106191
2020,TX,TRINITY,48455,1323,5579,6938,0.190688959,0.804122225
2020,TX,TYLER,48457,1403,8194,9660,0.145238095,0.848240166
2020,TX,UPSHUR,48459,2877,15809,18892,0.152286682,0.836809231
2020,TX,UPTON,48461,170,1178,1368,0.124269006,0.861111111
2020,TX,UVALDE,48463,4073,6174,10344,0.393754834,0.596867749
2020,TX,VAL VERDE,48465,6771,8284,15280,0.443128272,0.542146597
2020,TX,VAN ZANDT,48467,3516,22270,26029,0.135080103,0.855584156
2020,TX,VICTORIA,48469,10380,23358,34188,0.303615304,0.683222183
2020,TX,WALKER,48471,7884,15375,23612,0.333898018,0.651151957
2020,TX,WALLER,48473,8191,14260,22734,0.360297352,0.627254333
2020,TX,WARD,48475,764,3241,4060,0.18817734,0.798275862
2020,TX,WASHINGTON,48477,4261,12959,17427,0.244505652,0.743616228
2020,TX,WEBB,48479,41820,25898,68397,0.611430326,0.378642338
2020,TX,WHARTON,48481,4694,11926,16761,0.280054889,0.711532725
2020,TX,WHEELER,48483,168,2159,2337,0.071887035,0.923833975
2020,TX,WICHITA,48485,13161,32069,46040,0.285860122,0.696546481
2020,TX,WILBARGER,48487,956,3524,4524,0.211317418,0.778956676
2020,TX,WILLACY,48489,3108,2441,5549,0.560100919,0.439899081
2020,TX,WILLIAMSON,48491,143795,139729,289555,0.496606862,0.482564625
2020,TX,WILSON,48493,6350,18463,25013,0.253867989,0.738136169
2020,TX,WINKLER,48495,358,1753,2126,0.168391345,0.824553151
2020,TX,WISE,48497,4973,27032,32365,0.153653638,0.835223235
2020,TX,WOOD,48499,3509,19049,22779,0.154045393,0.836252689
2020,TX,YOAKUM,48501,420,2174,2631,0.15963512,0.826301786
2020,TX,YOUNG,48503,1034,7110,8239,0.125500668,0.862968807
2020,TX,ZAPATA,48505,1826,2033,3874,0.471347445,0.524780589
2020,TX,ZAVALA,48507,2864,1490,4379,0.654030601,0.340260333
2020,UH,BEAVER,49001,357,2695,3100,0.11516129,0.869354839
2020,UH,BOX ELDER,49003,4473,21548,27023,0.165525663,0.797394812
2020,UH,CACHE,49005,16650,38032,58358,0.285307927,0.651701566
2020,UH,CARBON,49007,2392,6693,9369,0.255310065,0.714377201
2020,UH,DAGGETT,49009,111,496,619,0.179321486,0.801292407
2020,UH,DAVIS,49011,57411,104135,169814,0.338081666,0.613229769
2020,UH,DUCHESNE,49013,843,7512,8561,0.098469805,0.877467586
2020,UH,EMERY,49015,572,4207,4898,0.11678236,0.858922009
2020,UH,GARFIELD,49017,514,2158,2732,0.188140556,0.789897511
2020,UH,GRAND,49019,2806,2248,5185,0.541176471,0.433558341
2020,UH,IRON,49021,4892,18989,25104,0.194869344,0.756413321
2020,UH,JUAB,49023,645,5087,5865,0.109974425,0.867348679
2020,UH,KANE,49025,1083,2998,4180,0.259090909,0.71722488
